id	geneset_id	gene_id
3858	79	1633
3859	79	11242
3860	79	24694
3861	79	10620
3862	79	14078
3863	80	10630
3864	80	9991
3865	80	10632
3866	80	6171
3867	80	23196
3868	80	14621
3869	80	3488
3870	80	10528
3871	80	19364
3872	80	1579
3873	80	3511
3874	80	19129
3875	80	1608
3876	80	591
3877	80	27230
3878	80	10720
3879	80	357
3880	80	17255
3881	80	30698
3882	80	6388
3883	80	20473
3884	80	10619
3885	80	3068
3886	80	9341
3887	81	1666
3888	81	1673
3889	81	1674
3890	81	1675
3891	81	18062
3892	81	15759
3893	81	24338
3894	81	7830
3895	81	1694
3896	81	1189
3897	81	11816
3898	81	1706
3899	81	7226
3900	81	12858
3901	81	4414
3902	81	24265
3903	81	1868
3904	81	20044
3905	81	1621
3906	81	4708
3907	81	4710
3908	81	4711
3909	81	24942
3910	81	6009
3911	81	6524
3912	81	2431
3913	82	6153
3914	82	6155
3915	82	15757
3916	82	4624
3917	82	12692
3918	82	2584
3919	82	7704
3920	82	2202
3921	82	539
3922	82	1692
3923	82	18718
3924	82	5413
3925	82	1066
3926	82	11439
3927	82	6707
3928	82	4037
3929	82	6349
3930	82	17233
3931	82	16087
3932	82	4055
3933	82	347
3934	82	17001
3935	82	6770
3936	82	18808
3937	82	636
3938	82	12030
3939	83	11908
3940	83	3720
3941	83	9864
3942	83	4367
3943	83	3611
3944	83	21153
3945	83	3620
3946	83	166
3947	83	12458
3948	83	14893
3949	83	190
3950	83	20161
3951	83	3531
3952	83	4696
3953	83	8031
3954	83	3685
3955	83	24557
3956	83	4335
3957	83	240
3958	83	6000
3959	83	11127
3960	84	9604
3961	84	795
3962	84	32926
3963	84	30750
3964	84	11556
3965	84	12582
3966	84	9137
3967	84	14132
3968	84	29620
3969	84	7739
3970	84	12736
3971	84	3527
3972	84	28874
3973	84	29644
3974	84	17358
3975	84	10575
3976	84	12633
3977	84	15578
3978	84	1504
3979	84	8805
3980	84	1512
3981	84	11754
3982	84	28529
3983	84	7671
3984	84	10875
3985	85	11142
3986	85	5395
3987	85	14868
3988	85	26016
3989	85	31910
3990	85	1319
3991	85	3766
3992	85	6721
3993	85	1606
3994	85	21446
3995	85	4935
3996	85	2121
3997	85	4938
3998	85	4940
3999	85	30412
4000	85	16467
4001	85	1876
4002	85	30809
4003	85	4712
4004	85	2665
4005	85	13549
4006	85	26099
4007	85	16500
4008	85	17013
4009	85	7797
4010	86	643
4011	86	26258
4012	86	29083
4013	86	13342
4014	86	15646
4015	86	17057
4016	86	6561
4017	86	10411
4018	86	27056
4019	86	7217
4020	86	30776
4021	86	7102
4022	86	10440
4023	86	10442
4024	86	5965
4025	86	7002
4026	86	6492
4027	86	6880
4028	86	3555
4029	86	3560
4030	86	1641
4031	86	6637
4032	86	1774
4033	86	1139
4034	86	10611
4035	86	3573
4036	86	10616
4037	86	1659
4038	86	124
4039	86	1663
4040	87	19906
4041	87	22916
4042	87	24133
4043	87	11206
4044	87	18504
4045	87	18506
4046	87	1643
4047	87	18508
4048	87	18509
4049	87	4942
4050	87	7660
4051	87	28240
4052	87	14065
4053	87	2578
4054	87	32522
4055	87	15669
4056	87	16952
4057	88	7553
4058	88	11201
4059	88	11366
4060	88	2023
4061	88	10472
4062	88	11367
4063	88	1578
4064	88	18507
4065	88	11185
4066	88	15633
4067	88	13203
4068	88	3609
4069	88	3356
4070	88	1791
4071	89	9602
4072	89	10628
4073	89	2054
4074	89	7183
4075	89	1696
4076	89	14370
4077	89	6692
4078	89	7228
4079	89	13375
4080	89	18628
4081	89	6470
4082	89	6617
4083	89	6106
4084	89	9070
4085	89	6895
4086	89	7158
4087	89	10871
4088	89	28792
4089	89	6140
4090	89	8829
4091	90	9472
4092	90	2433
4093	90	9352
4094	90	17423
4095	90	2064
4096	90	16916
4097	90	6933
4098	90	921
4099	90	16793
4100	90	12446
4101	90	7203
4102	90	1703
4103	90	1704
4104	90	1833
4105	90	18731
4106	90	7090
4107	90	16951
4108	90	8760
4109	90	6330
4110	90	8765
4111	90	3009
4112	90	4161
4113	90	8004
4114	90	13257
4115	90	6732
4116	90	3676
4117	90	9828
4118	90	7656
4119	90	1001
4120	90	1775
4121	90	2545
4122	90	4472
4123	90	10876
4124	90	10878
4125	91	4480
4126	91	17795
4127	91	15620
4128	91	3333
4129	91	15626
4130	91	1804
4131	91	9997
4132	91	13326
4133	91	6158
4134	91	400
4135	91	14864
4136	91	1682
4137	91	1683
4138	91	3345
4139	91	4242
4140	91	918
4141	91	1686
4142	91	26648
4143	91	1689
4144	91	28310
4145	91	1691
4146	91	1693
4147	91	2206
4148	91	1695
4149	91	1952
4150	91	1441
4151	91	11937
4152	91	17567
4153	91	14881
4154	91	6823
4155	91	2986
4156	91	13867
4157	91	14890
4158	91	5294
4159	91	17710
4160	91	11916
4161	91	15632
4162	91	6970
4163	91	18234
4164	91	22204
4165	91	6719
4166	91	27584
4167	91	1343
4168	91	3530
4169	91	17866
4170	91	22990
4171	91	4175
4172	91	11599
4173	91	5969
4174	91	16980
4175	91	26838
4176	91	215
4177	91	5208
4178	91	8536
4179	91	5466
4180	91	11353
4181	91	1630
4182	91	1118
4183	91	14558
4184	91	10718
4185	91	5346
4186	91	10721
4187	91	6116
4188	91	2661
4189	91	21601
4190	91	17515
4191	91	17007
4192	91	15600
4193	91	7153
4194	91	10483
4195	91	15605
4196	91	17655
4197	91	8568
4198	91	16892
4199	91	12031
4200	92	15488
4201	92	18439
4202	92	14605
4203	92	11919
4204	92	16404
4205	92	917
4206	92	1815
4207	92	29
4208	92	21152
4209	92	28321
4210	92	40
4211	92	19118
4212	92	18358
4213	92	28741
4214	92	1610
4215	92	29262
4216	92	33627
4217	92	33628
4218	92	1373
4219	92	5981
4220	92	5983
4221	92	5985
4222	92	30439
4223	92	492
4224	92	29937
4225	92	18806
4226	93	3072
4227	93	16647
4228	93	16012
4229	93	16398
4230	93	4629
4231	93	21150
4232	93	4384
4233	93	2470
4234	93	9767
4235	93	2861
4236	93	3501
4237	93	1727
4238	93	1857
4239	93	8005
4240	93	9035
4241	93	4172
4242	93	8781
4243	93	6478
4244	93	593
4245	93	1745
4246	93	2897
4247	93	17119
4248	93	8933
4249	93	11877
4250	93	28908
4251	93	2674
4252	93	13427
4253	93	14582
4254	93	4861
4255	94	17935
4256	94	11281
4257	94	11921
4258	94	19733
4259	94	10902
4260	94	11930
4261	94	667
4262	94	1820
4263	94	9758
4264	94	12706
4265	94	11171
4266	94	1577
4267	94	170
4268	94	61
4269	94	7873
4270	94	1474
4271	94	13258
4272	94	4943
4273	94	20434
4274	94	851
4275	94	30807
4276	94	30554
4277	94	1242
4278	94	29786
4279	94	1245
4280	94	992
4281	94	17760
4282	94	26212
4283	94	18795
4284	94	11895
4285	94	10874
4286	94	30843
4287	94	18430
4288	95	2432
4289	95	3971
4290	95	24460
4291	95	2063
4292	95	4880
4293	95	23
4294	95	4376
4295	95	2459
4296	95	21659
4297	95	13222
4298	95	18854
4299	95	3367
4300	95	2606
4301	95	26158
4302	95	20656
4303	95	2481
4304	95	2482
4305	95	26164
4306	95	6463
4307	95	19911
4308	95	5193
4309	95	5194
4310	95	4171
4311	95	14550
4312	95	11862
4313	95	2529
4314	95	1762
4315	95	5099
4316	95	2289
4317	95	15476
4318	95	4855
4319	95	24825
4320	95	29823
4321	96	12576
4322	96	6337
4323	96	4962
4324	96	390
4325	96	4584
4326	96	7883
4327	96	10348
4328	96	2605
4329	96	9551
4330	96	17652
4331	96	20085
4332	96	3093
4333	96	6006
4334	96	6333
4335	96	13309
4336	96	6334
4337	97	18080
4338	97	6017
4339	97	4517
4340	97	2663
4341	97	33420
4342	97	29100
4343	97	7982
4344	97	4271
4345	97	2675
4346	97	8787
4347	97	3797
4348	97	9012
4349	97	18423
4350	97	3128
4351	97	16442
4352	98	2439
4353	98	11530
4354	98	403
4355	98	794
4356	98	412
4357	98	17054
4358	98	2091
4359	98	9776
4360	98	433
4361	98	692
4362	98	16309
4363	98	10935
4364	98	19903
4365	98	1488
4366	98	469
4367	98	9944
4368	98	473
4369	98	344
4370	98	89
4371	98	9052
4372	98	15472
4373	99	10625
4374	99	4482
4375	99	16265
4376	99	16781
4377	99	1678
4378	99	25491
4379	99	7316
4380	99	18068
4381	99	12705
4382	99	5028
4383	99	16048
4384	99	3249
4385	99	957
4386	99	4925
4387	99	5182
4388	99	10045
4389	99	5953
4390	99	4040
4391	99	3657
4392	99	3282
4393	99	30811
4394	99	2397
4395	99	352
4396	99	2159
4397	99	2160
4398	99	10609
4399	99	3826
4400	99	3827
4401	99	10612
4402	99	10622
4403	100	6145
4404	100	10494
4405	100	2532
4406	100	9605
4407	100	21030
4408	100	2311
4409	100	3240
4410	100	3623
4411	100	11050
4412	100	20396
4413	100	2097
4414	100	5239
4415	100	2298
4416	100	219
4417	100	10877
4418	100	10046
4419	100	3999
4420	101	2561
4421	101	10498
4422	101	10499
4423	101	6148
4424	101	6149
4425	101	9498
4426	101	17822
4427	101	3616
4428	101	3618
4429	101	3619
4430	101	1705
4431	101	14654
4432	101	1603
4433	101	1628
4434	101	5987
4435	101	1639
4436	101	23151
4437	101	13945
4438	101	9594
4439	101	6015
4440	102	16268
4441	102	6925
4442	102	144
4443	102	543
4444	102	8864
4445	102	12580
4446	102	30247
4447	102	4921
4448	102	2496
4449	102	11723
4450	102	1874
4451	102	854
4452	102	1637
4453	102	742
4454	102	743
4455	102	7142
4456	102	9330
4457	102	13176
4458	102	7161
4459	102	2684
4460	103	29570
4461	103	2435
4462	103	3972
4463	103	393
4464	103	905
4465	103	19729
4466	103	9501
4467	103	3613
4468	103	11936
4469	103	2854
4470	103	4006
4471	103	4016
4472	103	3778
4473	103	3012
4474	103	1743
4475	103	24313
4476	103	4566
4477	103	4184
4478	103	3674
4479	103	14685
4480	103	2910
4481	103	1759
4482	103	990
4483	103	1119
4484	103	5474
4485	103	15710
4486	103	3431
4487	103	14189
4488	103	2547
4489	103	29300
4490	103	24824
4491	103	2681
4492	103	4602
4493	104	2434
4494	104	23176
4495	104	11784
4496	104	26511
4497	104	13718
4498	104	6167
4499	104	30743
4500	104	17948
4501	104	29602
4502	104	24355
4503	104	26148
4504	104	27301
4505	104	23204
4506	104	10662
4507	104	2345
4508	104	12462
4509	104	4015
4510	104	17071
4511	104	25906
4512	104	25523
4513	104	7091
4514	104	21685
4515	104	6329
4516	104	11065
4517	104	6331
4518	104	5949
4519	104	16830
4520	104	11968
4521	104	6336
4522	104	6338
4523	104	6339
4524	104	6731
4525	104	6609
4526	104	28631
4527	104	15710
4528	104	12663
4529	104	5345
4530	104	17761
4531	104	6501
4532	104	6374
4533	104	6380
4534	104	1137
4535	104	5237
4536	104	11255
4537	105	6816
4538	105	1506
4539	105	7043
4540	105	21923
4541	105	10489
4542	105	4806
4543	105	14246
4544	105	11906
4545	105	6026
4546	105	6027
4547	105	16844
4548	105	1712
4549	105	26131
4550	105	4501
4551	105	18137
4552	105	17343
4553	106	3335
4554	106	5384
4555	106	2567
4556	106	1556
4557	106	3349
4558	106	18455
4559	106	3608
4560	106	6813
4561	106	24351
4562	106	20388
4563	106	6438
4564	106	21159
4565	106	2740
4566	106	29883
4567	106	9662
4568	106	8127
4569	106	30784
4570	106	4553
4571	106	10698
4572	106	29527
4573	106	5464
4574	106	30167
4575	106	18275
4576	106	4067
4577	106	16996
4578	106	2662
4579	106	8044
4580	106	9840
4581	106	29041
4582	106	6138
4583	106	6012
4584	107	2561
4585	107	6148
4586	107	18437
4587	107	2054
4588	107	6149
4589	107	7183
4590	107	14868
4591	107	30750
4592	107	3616
4593	107	3618
4594	107	3619
4595	107	6692
4596	107	14370
4597	107	11816
4598	107	1579
4599	107	43
4600	107	44
4601	107	8760
4602	107	7226
4603	107	7739
4604	107	7228
4605	107	12858
4606	107	13375
4607	107	6721
4608	107	1603
4609	107	1606
4610	107	1608
4611	107	2121
4612	107	20044
4613	107	591
4614	107	16467
4615	107	1621
4616	107	30809
4617	107	1628
4618	107	27230
4619	107	4708
4620	107	8805
4621	107	4710
4622	107	1639
4623	107	4711
4624	107	2665
4625	107	4712
4626	107	23151
4627	107	16500
4628	107	17013
4629	107	7797
4630	107	10871
4631	107	28792
4632	107	13945
4633	107	10875
4634	107	8829
4635	107	9341
4636	107	1666
4637	107	1673
4638	107	1674
4639	107	1675
4640	107	18062
4641	107	11922
4642	107	7830
4643	107	23196
4644	107	1694
4645	107	32926
4646	107	1696
4647	107	1189
4648	107	31910
4649	107	1705
4650	107	1706
4651	107	6140
4652	107	3766
4653	107	19129
4654	107	18628
4655	107	24265
4656	107	28874
4657	107	30412
4658	107	26838
4659	107	15578
4660	107	17635
4661	107	5351
4662	107	13549
4663	107	6895
4664	107	6388
4665	107	10498
4666	107	10499
4667	107	9991
4668	107	24338
4669	107	5395
4670	107	9498
4671	107	795
4672	107	14621
4673	107	10528
4674	107	11556
4675	107	12582
4676	107	1319
4677	107	18731
4678	107	14132
4679	107	4414
4680	107	14654
4681	107	4931
4682	107	4932
4683	107	4933
4684	107	6470
4685	107	4935
4686	107	4938
4687	107	1868
4688	107	4940
4689	107	6476
4690	107	10575
4691	107	1876
4692	107	12633
4693	107	4962
4694	107	4963
4695	107	5987
4696	107	357
4697	107	17255
4698	107	24942
4699	107	9070
4700	107	28529
4701	107	6009
4702	107	9594
4703	107	10619
4704	107	6524
4705	107	2431
4706	107	6015
4707	107	9602
4708	107	10628
4709	107	9604
4710	107	10630
4711	107	11142
4712	107	10632
4713	107	15759
4714	107	914
4715	107	17822
4716	107	3488
4717	107	26016
4718	107	19364
4719	107	6059
4720	107	9137
4721	107	29620
4722	107	3511
4723	107	12736
4724	107	21446
4725	107	3527
4726	107	2505
4727	107	29644
4728	107	17358
4729	107	6617
4730	107	6106
4731	107	1504
4732	107	10720
4733	107	1512
4734	107	11754
4735	107	30698
4736	107	26099
4737	107	7158
4738	107	7671
4739	107	20473
4740	107	3068
4741	108	6817
4742	108	21569
4743	108	11910
4744	108	5351
4745	108	1673
4746	108	2505
4747	108	1675
4748	108	13403
4749	108	43725
4750	108	15757
4751	108	30698
4752	108	1653
4753	108	1685
4754	108	3766
4755	108	1691
4756	109	1707
4757	110	6376
4758	110	6377
4759	110	1706
4760	110	29451
4761	110	3372
4762	110	6378
4763	110	4414
4764	111	2336
4765	111	1633
4766	111	1698
4767	111	1643
4768	111	8619
4769	111	7315
4770	111	5716
4771	111	18233
4772	111	14875
4773	112	6338
4774	112	6340
4775	112	6731
4776	112	30416
4777	112	17013
4778	112	9591
4779	112	6329
4780	112	6331
4781	112	6332
4782	113	2433
4783	113	6469
4784	113	16487
4785	113	11754
4786	113	9040
4787	113	3828
4788	113	20793
4789	114	1634
4790	114	1635
4791	114	1638
4792	114	2063
4793	114	16916
4794	114	50357
4795	115	3234
4796	115	21923
4797	115	3620
4798	115	11906
4799	115	4806
4800	115	6026
4801	115	6027
4802	115	11839
4803	115	6261
4804	115	2646
4805	115	1815
4806	115	19957
4807	115	29786
4808	115	1375
4809	116	23172
4810	116	25735
4811	116	3466
4812	116	7178
4813	116	9100
4814	116	14866
4815	116	16665
4816	116	29853
4817	116	11809
4818	116	6307
4819	116	16041
4820	116	175
4821	116	19888
4822	116	1073
4823	116	12726
4824	116	1079
4825	116	8893
4826	116	9665
4827	116	17474
4828	116	17985
4829	116	11724
4830	116	14294
4831	116	33631
4832	116	1764
4833	116	15846
4834	116	3176
4835	116	1002
4836	116	26224
4837	116	19832
4838	116	27004
4839	117	11553
4840	117	2211
4841	117	2212
4842	117	24554
4843	117	2705
4844	117	2001
4845	117	2197
4846	117	2201
4847	118	11648
4848	118	14211
4849	118	25361
4850	118	1696
4851	118	1057
4852	118	7203
4853	118	13221
4854	118	12710
4855	118	45
4856	118	3126
4857	118	18233
4858	118	4410
4859	118	24133
4860	118	30279
4861	118	18504
4862	118	6473
4863	118	4937
4864	118	9163
4865	118	206
4866	118	29266
4867	118	6996
4868	118	213
4869	118	8661
4870	118	8536
4871	118	1633
4872	118	11242
4873	118	14315
4874	118	11634
4875	118	372
4876	118	9211
4877	119	17032
4878	119	1037
4879	119	29602
4880	119	11045
4881	119	29990
4882	119	20390
4883	119	1705
4884	119	16299
4885	119	175
4886	119	6066
4887	119	10941
4888	119	1612
4889	119	1228
4890	119	6608
4891	119	5344
4892	119	15472
4893	119	3443
4894	119	4603
4895	119	4604
4896	120	1984
4897	120	10048
4898	120	17761
4899	120	9604
4900	120	9093
4901	120	13257
4902	120	5993
4903	120	2063
4904	120	16016
4905	120	3153
4906	120	4175
4907	120	2707
4908	120	4244
4909	120	6833
4910	120	11066
4911	120	13371
4912	120	3357
4913	121	8000
4914	121	11108
4915	121	1637
4916	121	34244
4917	121	4169
4918	121	5164
4919	121	29104
4920	121	2481
4921	121	7997
4922	121	4030
4923	121	1663
4924	122	7043
4925	122	17156
4926	122	29199
4927	122	7825
4928	122	26131
4929	122	21396
4930	122	1814
4931	122	20248
4932	122	3097
4933	122	13728
4934	122	16940
4935	122	4527
4936	122	28209
4937	122	23476
4938	122	18618
4939	122	4806
4940	122	11847
4941	122	11850
4942	122	6603
4943	122	2646
4944	122	14942
4945	122	15586
4946	122	9963
4947	122	7154
4948	122	2675
4949	122	3827
4950	122	23029
4951	122	6261
4952	122	19957
4953	122	26489
4954	123	24961
4955	123	12930
4956	123	12434
4957	123	16790
4958	123	20764
4959	123	30620
4960	123	11936
4961	123	17699
4962	123	40
4963	123	3372
4964	123	12845
4965	123	33715
4966	123	4404
4967	123	14262
4968	123	17082
4969	123	16831
4970	123	29889
4971	123	10821
4972	123	21574
4973	123	31696
4974	123	9305
4975	123	14299
4976	123	28635
4977	123	28894
4978	123	26082
4979	123	11365
4980	123	7655
4981	123	6378
4982	123	26481
4983	123	6906
4984	124	30698
4985	124	13010
4986	124	12786
4987	124	20660
4988	124	3701
4989	125	18219
4990	125	1706
4991	125	1707
4992	125	13572
4993	126	30400
4994	126	4161
4995	126	5154
4996	126	19364
4997	126	1605
4998	126	5351
4999	126	9063
5000	126	2505
5001	126	17973
5002	126	1685
5003	126	6106
5004	126	29471
5005	127	290
5006	127	11011
5007	127	4038
5008	127	51526
5009	127	21577
5010	127	21578
5011	127	6642
5012	127	13877
5013	128	11648
5014	128	14211
5015	128	2180
5016	128	11913
5017	128	16395
5018	128	7315
5019	128	5525
5020	128	14875
5021	128	21020
5022	128	1696
5023	128	1057
5024	128	2336
5025	128	13221
5026	128	5541
5027	128	10921
5028	128	45
5029	128	4410
5030	128	4937
5031	128	1610
5032	128	9163
5033	128	4942
5034	128	5716
5035	128	6996
5036	128	4313
5037	128	10590
5038	128	1633
5039	128	5478
5040	128	11242
5041	128	3058
5042	128	19955
5043	128	20211
5044	128	24694
5045	128	14078
5046	129	9410
5047	129	10820
5048	129	13222
5049	129	1639
5050	129	7655
5051	129	1673
5052	129	1674
5053	129	1675
5054	129	30698
5055	129	12156
5056	129	1653
5057	129	18005
5058	129	15605
5059	129	6524
5060	129	1691
5061	129	16892
5062	129	6173
5063	130	20995
5064	130	784
5065	130	24725
5066	130	6173
5067	130	16677
5068	130	10289
5069	130	958
5070	130	29127
5071	130	12488
5072	130	18250
5073	130	1742
5074	130	10705
5075	130	7640
5076	130	29914
5077	130	9311
5078	130	31972
5079	130	10982
5080	130	5351
5081	130	17906
5082	130	1653
5083	131	12434
5084	131	29076
5085	131	8727
5086	131	2584
5087	131	795
5088	131	11164
5089	131	11431
5090	131	23208
5091	131	11817
5092	131	30766
5093	131	14132
5094	131	1718
5095	131	11064
5096	131	6075
5097	131	7739
5098	131	6848
5099	131	19009
5100	131	15682
5101	131	24905
5102	131	6346
5103	131	12633
5104	131	15578
5105	131	20092
5106	131	7777
5107	131	20320
5108	131	1509
5109	131	10862
5110	131	3823
5111	131	636
5112	132	6721
5113	132	7778
5114	132	1603
5115	132	28804
5116	132	3749
5117	132	9444
5118	132	393
5119	132	3508
5120	132	2740
5121	132	6998
5122	132	11581
5123	132	19166
5124	133	2434
5125	133	1667
5126	133	10630
5127	133	4250
5128	133	11937
5129	133	3235
5130	133	2855
5131	133	6700
5132	133	16173
5133	133	17200
5134	133	14900
5135	133	6709
5136	133	10806
5137	133	5438
5138	133	3009
5139	133	582
5140	133	2505
5141	133	5972
5142	133	1119
5143	133	13540
5144	133	612
5145	133	1132
5146	133	11501
5147	133	3059
5148	133	16763
5149	133	3071
5150	134	23170
5151	134	6915
5152	134	9603
5153	134	16647
5154	134	4861
5155	134	4629
5156	134	9109
5157	134	11158
5158	134	2861
5159	134	3501
5160	134	24636
5161	134	1727
5162	134	1857
5163	134	21575
5164	134	4172
5165	134	6478
5166	134	593
5167	134	1745
5168	134	8918
5169	134	17119
5170	134	232
5171	134	492
5172	134	6768
5173	134	24693
5174	134	20858
5175	134	24573
5176	135	6280
5177	135	1930
5178	135	1933
5179	135	15757
5180	135	10639
5181	135	4880
5182	135	19217
5183	135	26009
5184	135	921
5185	135	24092
5186	135	28200
5187	135	18988
5188	135	9646
5189	135	11058
5190	135	7605
5191	135	7606
5192	135	17717
5193	135	8760
5194	135	12373
5195	135	5343
5196	135	9704
5197	135	1775
5198	135	6767
5199	135	9202
5200	135	10869
5201	135	17270
5202	135	6776
5203	136	5985
5204	136	10260
5205	136	5981
5206	137	6106
5207	138	24325
5208	138	9360
5209	138	5270
5210	138	12950
5211	138	6555
5212	138	8861
5213	138	26016
5214	138	677
5215	138	1706
5216	138	1707
5217	138	9900
5218	138	10928
5219	138	3766
5220	138	11580
5221	138	1471
5222	138	31682
5223	138	579
5224	138	9288
5225	138	29003
5226	138	1108
5227	138	13012
5228	138	17369
5229	138	1123
5230	138	23807
5231	138	18021
5232	138	12643
5233	138	4712
5234	138	3051
5235	138	13166
5236	138	11642
5237	138	4095
5238	139	3659
5239	139	17013
5240	139	12295
5241	140	12930
5242	140	579
5243	140	4708
5244	140	6373
5245	140	4710
5246	140	18788
5247	140	10473
5248	140	6378
5249	140	30575
5250	140	2546
5251	140	10258
5252	140	14868
5253	140	7830
5254	140	13342
5255	140	3068
5256	140	4414
5257	141	19089
5258	141	10645
5259	141	10646
5260	141	6946
5261	141	25774
5262	141	28350
5263	141	12996
5264	141	29384
5265	141	6731
5266	141	11608
5267	141	9561
5268	141	15710
5269	141	19168
5270	141	5474
5271	141	13797
5272	141	16875
5273	141	6892
5274	141	11249
5275	141	16501
5276	141	24824
5277	142	6337
5278	142	6338
5279	142	6339
5280	142	6340
5281	142	4709
5282	142	11253
5283	142	6006
5284	142	16312
5285	142	4664
5286	142	6331
5287	142	6333
5288	142	6334
5289	143	3816
5290	143	13384
5291	143	6766
5292	143	9039
5293	143	10446
5294	143	10645
5295	143	1306
5296	143	3070
5297	144	9250
5298	144	7943
5299	144	1641
5300	144	10611
5301	144	10615
5302	144	5208
5303	144	10621
5304	145	2433
5305	145	9858
5306	145	16391
5307	145	14472
5308	145	11530
5309	145	9358
5310	145	16916
5311	145	9236
5312	145	4641
5313	145	1063
5314	145	24119
5315	145	11066
5316	145	19263
5317	145	13375
5318	145	4678
5319	145	4040
5320	145	74
5321	145	3531
5322	145	5195
5323	145	2518
5324	145	1634
5325	145	1635
5326	145	1636
5327	145	1638
5328	145	3559
5329	145	1907
5330	145	7158
5331	145	8056
5332	145	19964
5333	146	8088
5334	146	10609
5335	146	14582
5336	146	3129
5337	147	6012
5338	148	11776
5339	148	6017
5340	148	14083
5341	148	11785
5342	148	11788
5343	148	23696
5344	148	4115
5345	148	18717
5346	148	14240
5347	148	29100
5348	148	29104
5349	148	11835
5350	148	10045
5351	148	1604
5352	148	5192
5353	148	18639
5354	148	85
5355	148	2014
5356	148	18274
5357	148	17383
5358	148	10857
5359	148	6251
5360	148	1516
5361	148	25323
5362	148	11503
5363	148	25594
5364	149	1665
5365	149	3333
5366	149	2054
5367	149	10634
5368	149	1932
5369	149	4367
5370	149	1936
5371	149	16016
5372	149	10642
5373	149	2578
5374	149	14873
5375	149	1693
5376	149	8739
5377	149	16935
5378	149	1704
5379	149	2216
5380	149	3638
5381	149	13371
5382	149	10816
5383	149	11456
5384	149	3778
5385	149	6983
5386	149	28875
5387	149	976
5388	149	7376
5389	149	1631
5390	149	4452
5391	149	613
5392	149	29799
5393	149	2536
5394	149	6895
5395	149	9592
5396	150	9604
5397	150	9362
5398	150	7316
5399	150	18583
5400	150	7960
5401	150	1435
5402	150	1820
5403	150	5154
5404	150	11556
5405	150	14120
5406	150	2097
5407	150	6834
5408	150	7218
5409	150	55
5410	150	10935
5411	150	6342
5412	150	4171
5413	150	29643
5414	150	10575
5415	150	10977
5416	150	2532
5417	150	241
5418	150	12019
5419	150	4855
5420	150	2298
5421	150	10875
5422	151	11906
5423	151	7043
5424	151	2439
5425	151	30229
5426	151	1815
5427	151	3608
5428	151	3097
5429	151	25248
5430	151	3620
5431	151	5164
5432	151	438
5433	151	16844
5434	151	8781
5435	151	6606
5436	151	2646
5437	151	10968
5438	151	29786
5439	151	1118
5440	151	15855
5441	151	3826
5442	151	7154
5443	151	6261
5444	151	10489
5445	151	10874
5446	152	11648
5447	152	1666
5448	152	15634
5449	152	7315
5450	152	14875
5451	152	5660
5452	152	1696
5453	152	1057
5454	152	1698
5455	152	1699
5456	152	2336
5457	152	12710
5458	152	8619
5459	152	3126
5460	152	18233
5461	152	16315
5462	152	24133
5463	152	6726
5464	152	1607
5465	152	18504
5466	152	6473
5467	152	18506
5468	152	4937
5469	152	18508
5470	152	18509
5471	152	6730
5472	152	9163
5473	152	8536
5474	152	21087
5475	152	1633
5476	152	3170
5477	152	1643
5478	152	20211
5479	152	27514
5480	152	9213
5481	153	6148
5482	153	12295
5483	153	6171
5484	153	1053
5485	153	21030
5486	153	30766
5487	153	10820
5488	153	1608
5489	153	28240
5490	153	16977
5491	153	18005
5492	153	1639
5493	153	4711
5494	153	15975
5495	153	17515
5496	153	1133
5497	153	1653
5498	153	24702
5499	153	15488
5500	153	1673
5501	153	1674
5502	153	1675
5503	153	11922
5504	153	1683
5505	153	11924
5506	153	28310
5507	153	10902
5508	153	1691
5509	153	3749
5510	153	1706
5511	153	686
5512	153	12462
5513	153	28344
5514	153	9403
5515	153	29889
5516	153	17609
5517	153	2252
5518	153	18653
5519	153	6373
5520	153	5351
5521	153	17133
5522	153	19191
5523	153	24313
5524	153	12029
5525	153	16647
5526	153	32522
5527	153	1804
5528	153	4374
5529	153	28951
5530	153	21789
5531	153	9506
5532	153	14130
5533	153	14654
5534	153	5964
5535	153	5980
5536	153	30057
5537	153	9580
5538	153	21872
5539	153	4472
5540	153	10617
5541	153	6528
5542	153	22404
5543	153	6024
5544	153	15757
5545	153	21918
5546	153	3499
5547	153	2988
5548	153	3500
5549	153	14261
5550	153	23479
5551	153	7098
5552	153	32190
5553	153	9667
5554	153	4037
5555	153	16837
5556	153	17379
5557	153	30698
5558	153	23028
5559	153	12276
5560	153	16892
5561	154	2433
5562	154	17156
5563	154	6149
5564	154	6152
5565	154	11017
5566	154	17032
5567	154	6155
5568	154	268
5569	154	16781
5570	154	1678
5571	154	7183
5572	154	21391
5573	154	15632
5574	154	26258
5575	154	2578
5576	154	25874
5577	154	18068
5578	154	5398
5579	154	11929
5580	154	3611
5581	154	1693
5582	154	3613
5583	154	7966
5584	154	3616
5585	154	1697
5586	154	9505
5587	154	18082
5588	154	548
5589	154	3620
5590	154	12449
5591	154	1319
5592	154	1705
5593	154	6826
5594	154	16299
5595	154	29612
5596	154	7600
5597	154	11917
5598	154	1338
5599	154	13371
5600	154	4925
5601	154	5953
5602	154	1602
5603	154	13378
5604	154	3012
5605	154	29507
5606	154	11895
5607	154	712
5608	154	2121
5609	154	30026
5610	154	14974
5611	154	1612
5612	154	6477
5613	154	3148
5614	154	6608
5615	154	7376
5616	154	9040
